coll_nom;coll_siret;code_commune;commune_nom;code_secteur;secteur_nom;code_iris;iris_nom;code_batiment;code_rivoli;voie_nom;code_site;id_nid;protocole;nid_support;nid_espece;nid_traite;nid_nb;nid_nb_oeuf;nid_nb_poussin;annee;long_rgf93cc48;lat_rgf93cc48;long;lat;source;date_der_maj;geo_shape;geo_point_2d
Ville de Lorient;21560121200016;56121;Lorient;3;Kervénanec - Le Ter - Lanveur;561210703;Kreisker;;56121_0900;Rue Champlain;2444;3123;Stérilisation;Cheminée;Argenté;Non;1;0.0;0.0;2021;1221727.1196;7190776.7777;-3.38463890499997;47.738814943;Ville de Lorient;2021-07-12;"{""coordinates"": [-3.384638905381155, 47.73881494278141], ""type"": ""Point""}";47.73881494278141, -3.384638905381155
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210301;Dupuy de Lome;BATIMENT0000000290408066;56121_2690;Rue Jacques Bonsergent;510;2988;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2021;1222486.6336;7191651.0655;-3.3755090149999796;47.747216657;Ville de Lorient;2021-06-03;"{""coordinates"": [-3.3755090148146283, 47.74721665680597], ""type"": ""Point""}";47.74721665680597, -3.3755090148146283
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000292406681;56121_0020;Boulevard abbé Louis Le Cam;2265;3526;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223179.4215;7189626.8194;-3.3640753849999796;47.729585588;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3640753850633955, 47.729585588382626], ""type"": ""Point""}";47.729585588382626, -3.3640753850633955
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000292406681;56121_0020;Boulevard abbé Louis Le Cam;2265;3527;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223179.4215;7189626.8194;-3.3640753849999796;47.729585588;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3640753850633955, 47.729585588382626], ""type"": ""Point""}";47.729585588382626, -3.3640753850633955
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000292406681;56121_0020;Boulevard abbé Louis Le Cam;2265;3528;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2022;1223179.4215;7189626.8194;-3.3640753849999796;47.729585588;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3640753850633955, 47.729585588382626], ""type"": ""Point""}";47.729585588382626, -3.3640753850633955
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3459;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3462;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3463;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3465;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3474;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406621;56121_0020;Boulevard abbé Louis Le Cam;2266;3475;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223232.9356;7189587.9762;-3.36332168400003;47.729277081;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.363321684474216, 47.7292770813575], ""type"": ""Point""}";47.7292770813575, -3.363321684474216
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3478;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3480;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3483;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3485;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3488;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3489;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3491;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3492;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3493;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406624;56121_0020;Boulevard abbé Louis Le Cam;2267;3494;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223101.1884;7189576.7372;-3.365059755;47.729078623999996;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3650597554958503, 47.72907862404448], ""type"": ""Point""}";47.72907862404448, -3.3650597554958503
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406618;56121_0020;Boulevard abbé Louis Le Cam;2268;3498;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223029.1914;7189645.0174;-3.36609140100001;47.729637282;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3660914007526186, 47.72963728231622], ""type"": ""Point""}";47.72963728231622, -3.3660914007526186
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406618;56121_0020;Boulevard abbé Louis Le Cam;2268;3501;Stérilisation;Toit plat;Argenté;Oui;1;1.0;2.0;2022;1223029.1914;7189645.0174;-3.36609140100001;47.729637282;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3660914007526186, 47.72963728231622], ""type"": ""Point""}";47.72963728231622, -3.3660914007526186
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406618;56121_0020;Boulevard abbé Louis Le Cam;2268;3502;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223029.1914;7189645.0174;-3.36609140100001;47.729637282;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3660914007526186, 47.72963728231622], ""type"": ""Point""}";47.72963728231622, -3.3660914007526186
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406618;56121_0020;Boulevard abbé Louis Le Cam;2268;3503;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223029.1914;7189645.0174;-3.36609140100001;47.729637282;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3660914007526186, 47.72963728231622], ""type"": ""Point""}";47.72963728231622, -3.3660914007526186
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3504;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3505;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3506;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3513;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3516;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3517;Stérilisation;Toit plat;Argenté;Oui;1;1.0;2.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3518;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210901;Zone Portuaire;BATIMENT0000000290406613;56121_0020;Boulevard abbé Louis Le Cam;2269;3519;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223015.4793;7189697.3429;-3.36633112300001;47.730096157000006;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3663311229169826, 47.730096157047065], ""type"": ""Point""}";47.730096157047065, -3.3663311229169826
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210906;Quai de Rohan;;56121_2545;Rue Henri Andrieu;2514;3302;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2022;1223698.0934;7191002.4856;-3.35869500000001;47.742301667;Ville de Lorient;2022-06-08;"{""coordinates"": [-3.358695000033488, 47.742301666613024], ""type"": ""Point""}";47.742301666613024, -3.358695000033488
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2249;3557;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224018.9264;7191775.9046;-3.35528042599998;47.749472355;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3552804260497777, 47.749472355141776], ""type"": ""Point""}";47.749472355141776, -3.3552804260497777
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2249;3558;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224018.9264;7191775.9046;-3.35528042599998;47.749472355;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3552804260497777, 47.749472355141776], ""type"": ""Point""}";47.749472355141776, -3.3552804260497777
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2249;3559;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2022;1224018.9264;7191775.9046;-3.35528042599998;47.749472355;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3552804260497777, 47.749472355141776], ""type"": ""Point""}";47.749472355141776, -3.3552804260497777
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2261;3568;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2022;1224064.7343;7191866.2773;-3.35477080200002;47.750316392;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.354770801675369, 47.75031639176032], ""type"": ""Point""}";47.75031639176032, -3.354770801675369
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2261;3569;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2022;1224064.7343;7191866.2773;-3.35477080200002;47.750316392;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.354770801675369, 47.75031639176032], ""type"": ""Point""}";47.75031639176032, -3.354770801675369
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2261;3570;Stérilisation;Toit plat;Argenté;Oui;1;0.0;0.0;2022;1224064.7343;7191866.2773;-3.35477080200002;47.750316392;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.354770801675369, 47.75031639176032], ""type"": ""Point""}";47.75031639176032, -3.354770801675369
Ville de Lorient;21560121200016;56121;Lorient;0;;0;;;56121_1040;Avenue Étienne-François de Choiseul;2263;3540;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2022;1224205.1337;7191753.284;-3.3527806039999697;47.749407461000004;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3527806035207406, 47.74940746146999], ""type"": ""Point""}";47.74940746146999, -3.3527806035207406
Ville de Lorient;21560121200016;56121;Lorient;0;;0;;;56121_1040;Avenue Étienne-François de Choiseul;2263;3541;Stérilisation;Toit plat;Brun;Non;1;2.0;0.0;2022;1224205.1337;7191753.284;-3.3527806039999697;47.749407461000004;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3527806035207406, 47.74940746146999], ""type"": ""Point""}";47.74940746146999, -3.3527806035207406
Ville de Lorient;21560121200016;56121;Lorient;0;;0;;;56121_1040;Avenue Étienne-François de Choiseul;2263;3545;Stérilisation;Toit plat;Brun;Non;1;2.0;0.0;2022;1224205.1337;7191753.284;-3.3527806039999697;47.749407461000004;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3527806035207406, 47.74940746146999], ""type"": ""Point""}";47.74940746146999, -3.3527806035207406
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2445;3561;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224224.4686;7192115.8946;-3.35292166300002;47.752672269;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3529216628939102, 47.75267226918351], ""type"": ""Point""}";47.75267226918351, -3.3529216628939102
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2445;3563;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224224.4686;7192115.8946;-3.35292166300002;47.752672269;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3529216628939102, 47.75267226918351], ""type"": ""Point""}";47.75267226918351, -3.3529216628939102
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2445;3564;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224224.4686;7192115.8946;-3.35292166300002;47.752672269;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3529216628939102, 47.75267226918351], ""type"": ""Point""}";47.75267226918351, -3.3529216628939102
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2445;3565;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224224.4686;7192115.8946;-3.35292166300002;47.752672269;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3529216628939102, 47.75267226918351], ""type"": ""Point""}";47.75267226918351, -3.3529216628939102
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1040;Avenue Étienne-François de Choiseul;2449;3529;Stérilisation;Toit plat;Argenté;Non;1;0.0;0.0;2022;1224090.731;7191466.656;-3.3539864989999697;47.746753385000005;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.3539864993298765, 47.74675338475861], ""type"": ""Point""}";47.74675338475861, -3.3539864993298765
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;BATIMENT0000000290412403;56121_4250;Rue Louis Pasteur;470;3263;Stérilisation;Toit plat;Argenté;Non;1;0.0;0.0;2022;1223747.4627;7191358.1563;-3.3584296149999795;47.745526515;Ville de Lorient;2022-05-02;"{""coordinates"": [-3.3584296146509067, 47.74552651495602], ""type"": ""Point""}";47.74552651495602, -3.3584296146509067
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210103;L'Orientis;;56121_3658;Rue Louis Guiguen;2521;3316;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1224084.4327;7192443.4228;-3.3551427599999797;47.755504582;Ville de Lorient;2022-05-06;"{""coordinates"": [-3.3551427603229778, 47.75550458243016], ""type"": ""Point""}";47.75550458243016, -3.3551427603229778
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210301;Dupuy de Lome;BATIMENT0000000087413193;56121_2600;Place de l'Hôtel de Ville;502;3310;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223143.3134;7191617.0535;-3.36674378800001;47.74739933;Ville de Lorient;2022-05-24;"{""coordinates"": [-3.3667437879706927, 47.747399329529486], ""type"": ""Point""}";47.747399329529486, -3.3667437879706927
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210301;Dupuy de Lome;BATIMENT0000000290413032;56121_5185;Rue Sarah Bernhardt;1010;3361;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1223100.3936;7191749.5333;-3.367459983;47.748555034;Ville de Lorient;2022-05-24;"{""coordinates"": [-3.367459982986409, 47.7485550337547], ""type"": ""Point""}";47.7485550337547, -3.367459982986409
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1303;Rue du Couëdic de Kergoualer;2547;3369;Comptage;Cheminée;Brun;Non;1;0.0;0.0;2022;1223416.6409;7192074.5714;-3.36361407499999;47.751703276;Ville de Lorient;2022-05-11;"{""coordinates"": [-3.3636140748908976, 47.751703276459736], ""type"": ""Point""}";47.751703276459736, -3.3636140748908976
Ville de Lorient;21560121200016;56121;Lorient;5;Bois-du-château - Le Rouho - Le Manio - Kerentrech;561210402;Manio;;56121_0730;Rue de Calvin;2539;3348;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1222644.0181;7192718.8361;-3.374593334;47.756904999999996;Ville de Lorient;2022-05-10;"{""coordinates"": [-3.3745933336576854, 47.75690499954442], ""type"": ""Point""}";47.75690499954442, -3.3745933336576854
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210904;Chant des Oiseaux;;56121_4060;Rue Monistrol;2522;3318;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1222006.9224;7190485.7073;-3.3805999119999797;47.736413941;Ville de Lorient;2022-05-06;"{""coordinates"": [-3.380599911739067, 47.73641394102275], ""type"": ""Point""}";47.73641394102275, -3.380599911739067
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210904;Chant des Oiseaux;;56121_4060;Rue Monistrol;2522;3319;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1222006.9224;7190485.7073;-3.3805999119999797;47.736413941;Ville de Lorient;2022-05-06;"{""coordinates"": [-3.380599911739067, 47.73641394102275], ""type"": ""Point""}";47.73641394102275, -3.380599911739067
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1110;Rue Jean-Baptiste Colbert;2262;3548;Stérilisation;Toit plat;Argenté;Oui;1;2.0;0.0;2022;1224238.4794;7191810.0805;-3.35239972900001;47.749941279000005;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.352399728867159, 47.74994127948036], ""type"": ""Point""}";47.74994127948036, -3.352399728867159
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_1110;Rue Jean-Baptiste Colbert;2581;3550;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2022;1224163.3855;7191807.8912;-3.35339545099998;47.74986606;Ville de Lorient;2022-11-25;"{""coordinates"": [-3.353395451274569, 47.74986605959839], ""type"": ""Point""}";47.74986605959839, -3.353395451274569
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;BATIMENT0000000290417151;56121_3658;Rue Louis Guiguen;1522;3315;Stérilisation;Toit plat;Argenté;Oui;1;1.0;0.0;2022;1223915.8118;7192309.2148;-3.3572368079999797;47.754176627;Ville de Lorient;2022-05-06;"{""coordinates"": [-3.3572368079474972, 47.75417662687376], ""type"": ""Point""}";47.75417662687376, -3.3572368079474972
Ville de Lorient;21560121200016;56121;Lorient;2;Keroman - Merville - Nouvelle ville;561210905;Nouvelle Ville;;56121_1570;Rue docteur Benoît Villers;2429;3335;Stérilisation;Toit plat;Argenté;Oui;1;3.0;0.0;2022;1223443.2379;7191065.7133;-3.36215143300001;47.742679543;Ville de Lorient;2022-05-09;"{""coordinates"": [-3.362151432863377, 47.74267954295691], ""type"": ""Point""}";47.74267954295691, -3.362151432863377
Ville de Lorient;21560121200016;56121;Lorient;1;Centre-ville;561210101;Arsenal Maritime;;56121_3840;Rue maréchal Ferdinand Foch;2552;3374;Stérilisation;Cheminée;Argenté;Oui;1;3.0;0.0;2022;1223653.9481;7191967.1174;-3.36034167600002;47.75091599;Ville de Lorient;2022-05-12;"{""coordinates"": [-3.360341675674941, 47.75091599028312], ""type"": ""Point""}";47.75091599028312, -3.360341675674941
